account_id,client_id,account_type,balance
2704,1850,Savings,882500.39
2705,285,Brokerage,77763.78
2706,688,Brokerage,761592.23
2707,4069,Retirement,991430.53
2708,781,Retirement,960779.2
2709,3336,Brokerage,720565.78
2710,4297,Savings,
2711,1515,Savings,820528.51
2712,241,Brokerage,107639.04
2713,3400,Savings,550190.69
2714,4893,Brokerage,924402.15
2715,2003,Brokerage,
2716,3869,Brokerage,703135.76
2717,2162,Brokerage,284365.53
2718,4884,Savings,960408.2
2719,3404,Savings,882398.99
2720,1751,Retirement,368536.94
2721,2833,Savings,885998.06
2722,625,Retirement,604087.72
2723,1010,Brokerage,639649.19
2724,4711,Retirement,109747.28
2725,2395,Savings,232118.16
2726,4341,Retirement,343607.34
2727,217,Brokerage,
2728,3337,Savings,171430.09
2729,1292,Savings,606961.77
2730,4144,Savings,74428.05
2731,3697,Retirement,335856.08
2732,3427,Savings,93132.52
2733,299,Brokerage,746269.66
2734,2409,Savings,520160.56
2735,3337,Brokerage,43810.58
2736,3006,Brokerage,22232.96
2737,2765,Savings,492883.15
2738,3240,Retirement,435935.88
2739,380,Brokerage,693992.64
2740,955,Brokerage,129657.66
2741,148,Savings,943904.11
2742,454,Brokerage,885052.4
2743,2960,Retirement,398432.48
2744,4977,Savings,818354.13
2745,224,Retirement,154837.82
2746,3733,Savings,321057.84
2747,1744,Savings,
2748,1791,Retirement,897596.13
2749,2915,Savings,817580.28
2750,4171,Brokerage,184220.49
2751,4687,Savings,485900.74
2752,3976,Retirement,763288.93
2753,1169,Brokerage,211647.75
2754,4297,Retirement,
2755,331,Savings,242858.01
2756,4543,Savings,794017.56
2757,3666,Savings,343266.67
2758,1945,Retirement,862970.85
2759,4508,Brokerage,893831.16
2760,1119,Retirement,47074.46
2761,1915,Brokerage,374928.3
2762,1017,Savings,103372.26
2763,3036,Retirement,691416.67
2764,148,Brokerage,822434.61
2765,4157,Retirement,993197.31
2766,4759,Brokerage,65775.09
2767,2371,Retirement,574513.41
2768,130,Brokerage,995368.16
2769,2091,Brokerage,807517.53
2770,3301,Brokerage,706455.48
2771,3447,Brokerage,573142.54
2772,3080,Brokerage,297115.26
2773,4528,Brokerage,605055.39
2774,4918,Brokerage,730028.39
2775,3738,Savings,889262.23
2776,2422,Savings,535729.34
2777,3000,Brokerage,384714.74
2778,4660,Savings,147784.92
2779,4632,Savings,295113.09
2780,4100,Retirement,569912.05
2781,1593,Savings,890649.14
2782,888,Savings,839347.19
2783,1828,Retirement,780747.59
2784,3522,Retirement,564351.22
2785,449,Retirement,
2786,189,Brokerage,473504.57
2787,3261,Brokerage,118598.95
2788,3422,Savings,642294.02
2789,1425,Brokerage,216690.95
2790,4602,Brokerage,228882.24
2791,4971,Savings,326452.31
2792,4935,Retirement,650539.4
2793,4262,Savings,657601.92
2794,4597,Savings,836135.28
2795,2333,Savings,897353.55
2796,3339,Brokerage,118687.47
2797,1168,Brokerage,566701.57
2798,3557,Retirement,30909.95
2799,1207,Retirement,590921.62
2800,2939,Brokerage,676877.64
2801,3557,Brokerage,266772.51
2802,4511,Retirement,573340.36
2803,2824,Retirement,630722.48
2804,1775,Savings,
2805,3490,Savings,
2806,1194,Savings,807425.23
2807,2570,Brokerage,337515.64
2808,985,Retirement,843464.53
2809,2188,Retirement,541926.62
2810,1972,Brokerage,796487.28
2811,2546,Brokerage,272629.55
2812,333,Savings,832697.43
2813,1346,Retirement,752580.51
2814,9,Savings,668048.62
2815,4210,Retirement,600792.05
2816,3190,Savings,998445.05
2817,957,Retirement,504395.43
2818,615,Savings,668646.73
2819,2744,Savings,48868.24
2820,543,Retirement,528284.56
2821,2288,Savings,293741.55
2822,4969,Savings,857978.98
2823,2633,Savings,453683.76
2824,1452,Brokerage,522285.91
2825,4772,Retirement,642431.14
2826,1177,Savings,730246.4
2827,1807,Brokerage,280520.42
2828,138,Retirement,441208.9
2829,4906,Retirement,391347.23
2830,477,Brokerage,942988.0
2831,1145,Brokerage,403816.01
2832,3373,Brokerage,130898.75
2833,1124,Retirement,20443.02
2834,755,Brokerage,872575.9
2835,3885,Retirement,923166.97
2836,1319,Brokerage,699581.04
2837,4930,Savings,769344.02
2838,2159,Savings,397881.63
2839,4293,Brokerage,534002.49
2840,551,Savings,199240.81
2841,3719,Savings,90097.66
2842,1087,Retirement,
2843,1403,Savings,345396.38
2844,3288,Savings,467725.6
2845,649,Retirement,11630.74
2846,1346,Brokerage,102554.9
2847,4940,Savings,1463.98
2848,923,Savings,750587.34
2849,1950,Brokerage,979564.67
2850,2604,Savings,468259.98
2851,4474,Brokerage,
2852,3081,Savings,191196.81
2853,3666,Savings,891509.14
2854,4467,Retirement,307791.15
2855,4855,Savings,726260.66
2856,1382,Brokerage,323699.64
2857,1154,Retirement,294722.49
2858,353,Savings,
2859,2333,Savings,237271.0
2860,1679,Brokerage,250875.81
2861,833,Retirement,470927.63
2862,888,Savings,905137.75
2863,4094,Brokerage,513877.4
2864,1530,Savings,14999.51
2865,1323,Brokerage,93176.27
2866,4027,Brokerage,536707.75
2867,1495,Savings,628637.36
2868,2139,Brokerage,930654.96
2869,3440,Savings,572947.27
2870,2787,Brokerage,829917.66
2871,4969,Retirement,
2872,3490,Savings,874858.52
2873,4419,Savings,876766.42
2874,4222,Savings,543968.24
2875,2609,Retirement,30127.8
2876,1876,Brokerage,750520.96
2877,188,Retirement,785822.08
2878,4822,Brokerage,719463.75
2879,3512,Retirement,681064.57
2880,975,Retirement,478842.93
2881,501,Retirement,861043.13
2882,4068,Savings,900412.2
2883,4246,Savings,860240.96
2884,127,Retirement,
2885,3082,Brokerage,144485.85
2886,1401,Savings,224684.3
2887,2862,Retirement,674209.15
2888,707,Retirement,679068.38
2889,2999,Savings,777509.29
2890,4417,Retirement,937121.7
2891,2171,Retirement,569862.37
2892,597,Brokerage,651650.39
2893,1428,Savings,981720.34
2894,1137,Retirement,568299.17
2895,3742,Brokerage,954936.32
2896,4568,Brokerage,534725.24
2897,2200,Savings,430531.11
2898,4989,Brokerage,289515.29
2899,4479,Savings,953133.82
2900,1040,Savings,
2901,278,Brokerage,692101.48
2902,1883,Brokerage,841922.12
2903,3549,Brokerage,598624.66
2904,2055,Brokerage,969096.55
2905,1065,Retirement,882608.68
2906,2767,Brokerage,610120.24
2907,4535,Brokerage,66951.25
2908,689,Retirement,347432.59
2909,4471,Brokerage,458427.57
2910,294,Brokerage,655178.04
2911,751,Retirement,923725.72
2912,1928,Brokerage,402251.68
2913,3199,Retirement,196792.76
2914,1530,Savings,933970.46
2915,3703,Retirement,381067.85
2916,639,Brokerage,64417.61
2917,3780,Retirement,610821.5
2918,4035,Retirement,542434.8
2919,4708,Retirement,506299.69
2920,1261,Savings,320796.16
2921,4726,Savings,494413.25
2922,313,Brokerage,532608.53
2923,4296,Savings,399195.06
2924,1526,Brokerage,625574.96
2925,1946,Retirement,52820.15
2926,2207,Savings,663906.54
2927,2953,Retirement,381558.25
2928,2719,Brokerage,457178.81
2929,314,Savings,673338.23
2930,1376,Retirement,899866.99
2931,1442,Brokerage,343288.86
2932,3069,Retirement,
2933,4290,Retirement,461225.13
2934,3229,Savings,
2935,2410,Savings,638662.92
2936,1091,Brokerage,
2937,4720,Retirement,789745.56
2938,1821,Savings,546635.91
2939,4691,Savings,340845.88
2940,1347,Retirement,80527.34
2941,2686,Savings,533507.21
2942,2768,Brokerage,989391.76
2943,3960,Savings,914039.89
2944,2813,Retirement,168511.65
2945,4715,Savings,404247.76
2946,4827,Savings,868465.96
2947,1821,Retirement,530211.18
2948,3032,Savings,224330.1
2949,4133,Savings,560373.59
2950,3205,Retirement,366438.41
2951,4012,Brokerage,263586.5
2952,3165,Brokerage,325051.98
2953,4997,Retirement,756231.91
2954,2354,Retirement,224982.5
2955,1591,Retirement,628499.62
2956,983,Brokerage,893973.26
2957,4727,Savings,926392.3
2958,928,Retirement,599402.05
2959,1351,Savings,
2960,2733,Brokerage,236781.99
2961,309,Savings,838724.26
2962,1722,Retirement,308272.9
2963,2665,Retirement,454223.05
2964,2677,Retirement,203094.89
2965,1775,Brokerage,174336.15
2966,1757,Retirement,476379.78
2967,4297,Savings,238910.69
2968,3492,Retirement,851707.77
2969,376,Savings,959840.41
2970,2178,Savings,697428.79
2971,894,Retirement,
2972,714,Savings,776557.37
2973,1453,Retirement,383549.46
2974,4336,Savings,696382.79
2975,4291,Retirement,561924.11
2976,4957,Brokerage,835077.24
2977,3916,Savings,272410.34
2978,1064,Savings,844857.49
2979,4316,Brokerage,856596.94
2980,2854,Retirement,163626.73
2981,1122,Retirement,557849.18
2982,3508,Retirement,59310.79
2983,2658,Brokerage,506933.0
2984,3685,Brokerage,442759.29
2985,2447,Savings,139080.84
2986,2768,Brokerage,337948.05
2987,2291,Brokerage,632540.23
2988,4820,Retirement,964570.87
2989,2600,Brokerage,841734.77
2990,2360,Savings,
2991,2495,Brokerage,910576.26
2992,680,Brokerage,428679.17
2993,2723,Savings,136989.15
2994,52,Savings,43832.06
2995,2514,Retirement,639525.87
2996,4804,Brokerage,878529.32
2997,596,Savings,131996.77
2998,949,Retirement,868616.61
2999,568,Savings,6564.14
3000,2785,Retirement,34755.51
3001,1672,Brokerage,633372.13
3002,4552,Brokerage,182966.89
3003,823,Retirement,303959.17
3004,4259,Brokerage,617291.66
3005,3161,Brokerage,620342.31
3006,4020,Savings,500084.88
3007,1820,Retirement,449555.35
3008,3614,Brokerage,949508.05
3009,3386,Savings,
3010,1063,Retirement,846117.29
3011,1374,Retirement,288625.35
3012,571,Brokerage,219220.2
3013,1417,Brokerage,543821.35
3014,868,Brokerage,134592.06
3015,516,Savings,200980.91
3016,1174,Brokerage,
3017,2498,Brokerage,93511.48
3018,3090,Brokerage,9106.74
3019,737,Brokerage,245503.74
3020,2150,Retirement,160990.65
3021,4529,Retirement,345662.09
3022,4363,Savings,767168.08
3023,3310,Brokerage,706460.53
3024,3736,Savings,787136.02
3025,2868,Retirement,464797.17
3026,2133,Brokerage,973322.73
3027,4605,Brokerage,266364.69
3028,1112,Retirement,155600.18
3029,4680,Savings,326108.8
3030,740,Brokerage,816851.33
3031,3716,Retirement,899751.81
3032,4537,Savings,729826.7
3033,3216,Savings,549824.71
3034,1489,Brokerage,440096.98
3035,991,Brokerage,469303.71
3036,519,Retirement,687795.36
3037,1625,Retirement,787424.44
3038,1780,Brokerage,655740.69
3039,1525,Savings,326496.79
3040,1414,Savings,577071.42
3041,4644,Brokerage,214884.4
3042,3375,Savings,955386.63
3043,3499,Retirement,657589.86
3044,4794,Savings,640717.15
3045,1936,Brokerage,551108.27
3046,1938,Savings,325777.41
3047,2980,Brokerage,964187.35
3048,4732,Brokerage,203983.32
3049,4555,Retirement,267511.49
3050,1001,Retirement,725061.28
3051,3794,Brokerage,
3052,4040,Savings,162400.13
3053,3221,Retirement,247888.17
3054,161,Brokerage,333291.54
3055,2080,Brokerage,810952.7
3056,4081,Brokerage,715775.4
3057,955,Savings,893378.63
3058,4945,Brokerage,439357.2
3059,1531,Brokerage,175156.24
3060,573,Savings,56382.09
3061,2020,Brokerage,901171.52
3062,3839,Brokerage,910752.82
3063,922,Savings,490837.17
3064,2678,Savings,579998.98
3065,4574,Brokerage,243784.17
3066,1223,Savings,812508.45
3067,808,Savings,793440.39
3068,3254,Brokerage,790795.16
3069,445,Brokerage,
3070,309,Savings,266046.26
3071,4541,Retirement,606973.39
3072,3815,Brokerage,503957.25
3073,4661,Retirement,349963.61
3074,1726,Brokerage,740241.14
3075,3050,Brokerage,514820.22
3076,1513,Savings,637789.71
3077,3231,Savings,798893.36
3078,332,Savings,18319.68
3079,2475,Savings,922622.12
3080,672,Brokerage,855330.44
3081,4701,Retirement,110371.36
3082,545,Retirement,835348.9
3083,1336,Savings,872134.61
3084,4674,Savings,23817.74
3085,1223,Brokerage,577611.25
3086,4808,Brokerage,348899.3
3087,197,Savings,303487.87
3088,3916,Retirement,654100.95
3089,4190,Savings,57631.95
3090,1609,Savings,576972.63
3091,3852,Savings,211206.69
3092,4862,Retirement,93836.3
3093,944,Savings,398421.68
3094,1237,Brokerage,152635.6
3095,1698,Savings,118961.14
3096,3772,Retirement,467086.26
3097,1144,Savings,116050.75
3098,732,Savings,113596.88
3099,3299,Savings,130372.98
3100,1481,Savings,121835.83
3101,262,Retirement,136850.79
3102,2810,Brokerage,742837.09
3103,4335,Retirement,932470.01
3104,1622,Brokerage,747026.32
3105,1754,Savings,294318.61
3106,1577,Retirement,380903.32
3107,1708,Brokerage,14395.66
3108,1466,Retirement,650975.9
3109,2470,Brokerage,104525.94
3110,2311,Savings,101358.22
3111,2331,Savings,790047.16
3112,3235,Brokerage,525291.56
3113,2762,Savings,576853.12
3114,2676,Savings,150977.95
3115,2349,Retirement,129678.6
3116,4845,Savings,700925.07
3117,3005,Retirement,721852.63
3118,541,Brokerage,736247.27
3119,11,Savings,
3120,4661,Brokerage,345893.54
3121,4780,Retirement,823670.15
3122,797,Savings,968916.62
3123,972,Savings,276186.47
3124,3473,Retirement,550145.28
3125,4421,Retirement,387981.38
3126,1068,Savings,846495.77
3127,2125,Savings,888214.2
3128,1280,Savings,141704.98
3129,3948,Savings,423037.33
3130,2965,Brokerage,162791.91
3131,1891,Brokerage,495362.23
3132,495,Savings,599467.74
3133,504,Retirement,719122.14
3134,700,Retirement,426772.68
3135,4840,Savings,412928.8
3136,1065,Savings,
3137,4351,Brokerage,945207.29
3138,877,Retirement,320115.73
3139,1300,Brokerage,632103.0
3140,63,Savings,
3141,2339,Savings,250447.74
3142,1022,Savings,616521.06
3143,3323,Retirement,564863.86
3144,3699,Retirement,423765.94
3145,2526,Brokerage,65817.5
3146,3628,Brokerage,677391.4
3147,2852,Retirement,285758.56
3148,1413,Savings,252029.94
3149,872,Savings,836933.44
3150,2058,Retirement,434750.69
3151,906,Savings,555386.46
3152,971,Brokerage,
3153,1698,Savings,806290.65
3154,3380,Brokerage,230621.08
3155,3681,Retirement,276893.82
3156,738,Retirement,162712.48
3157,4230,Savings,544828.26
3158,4235,Savings,812523.83
3159,3001,Retirement,108294.75
3160,4856,Savings,868564.16
3161,887,Retirement,704599.47
3162,3797,Savings,196290.27
3163,348,Retirement,
3164,2020,Savings,462484.22
3165,1878,Retirement,80627.87
3166,392,Retirement,361760.01
3167,4348,Retirement,492541.09
3168,1635,Retirement,175805.65
3169,1611,Savings,18412.18
3170,3565,Savings,349584.63
3171,4327,Brokerage,355978.18
3172,3490,Brokerage,430055.43
3173,2079,Retirement,30654.36
3174,988,Brokerage,6461.21
3175,1630,Brokerage,803849.77
3176,1642,Brokerage,403177.27
3177,3601,Retirement,838492.38
3178,3225,Retirement,823369.88
3179,647,Retirement,585562.04
3180,4298,Savings,830862.34
3181,3892,Savings,33052.54
3182,2180,Retirement,415389.22
3183,821,Retirement,965115.87
3184,4828,Savings,755340.95
3185,955,Savings,
3186,3979,Brokerage,467891.26
3187,2067,Savings,20628.21
3188,2152,Brokerage,236716.02
3189,4523,Savings,820726.9
3190,4612,Brokerage,858062.4
3191,2209,Brokerage,4023.86
3192,2043,Brokerage,997487.52
3193,539,Retirement,784673.23
3194,347,Retirement,610947.84
3195,4112,Savings,808024.11
3196,2439,Brokerage,830300.82
3197,4071,Retirement,783542.54
3198,4336,Retirement,639242.71
3199,534,Savings,463784.51
3200,3597,Brokerage,121157.65
3201,3397,Retirement,603383.99
3202,2398,Savings,411476.32
3203,3130,Savings,149291.42
3204,3973,Retirement,952593.82
3205,3974,Retirement,571446.88
3206,2034,Savings,831085.54
3207,2641,Retirement,183832.32
3208,4223,Brokerage,591384.09
3209,2369,Brokerage,568894.07
3210,934,Brokerage,446621.91
3211,121,Savings,711775.4
3212,2164,Savings,883541.57
3213,1144,Savings,
3214,418,Brokerage,461281.05
3215,4429,Savings,106585.5
3216,3365,Savings,841186.41
3217,225,Brokerage,
3218,2126,Savings,849769.75
3219,4471,Savings,235975.52
3220,4683,Brokerage,595878.47
3221,4790,Retirement,900931.63
3222,918,Savings,976035.29
3223,184,Brokerage,836444.0
3224,4126,Brokerage,588059.75
3225,2374,Brokerage,508709.28
3226,579,Brokerage,928147.67
3227,2131,Retirement,535568.84
3228,1317,Savings,451840.05
3229,2917,Brokerage,513632.2
3230,1910,Brokerage,982873.15
3231,4153,Retirement,438230.18
3232,95,Brokerage,173402.46
3233,211,Retirement,540554.88
3234,3431,Retirement,320877.95
3235,768,Savings,842276.65
3236,3116,Brokerage,86042.91
3237,4880,Retirement,92412.2
3238,689,Savings,511387.39
3239,4094,Brokerage,817325.01
3240,2216,Savings,
3241,3470,Brokerage,903907.81
3242,1233,Retirement,726479.24
3243,3213,Brokerage,943326.89
3244,3909,Brokerage,635753.19
3245,2189,Savings,589252.84
3246,1879,Brokerage,118796.07
3247,725,Brokerage,424099.27
3248,2905,Retirement,44977.17
3249,4521,Brokerage,248863.41
3250,3994,Retirement,674518.27
3251,4532,Brokerage,224906.56
3252,3092,Retirement,107901.88
3253,3771,Brokerage,798066.32
3254,3262,Savings,293557.02
3255,371,Brokerage,926300.87
3256,2319,Brokerage,376938.29
3257,4480,Savings,720634.58
3258,3517,Savings,266379.05
3259,4192,Retirement,152537.71
3260,3637,Savings,153796.31
3261,2770,Savings,386549.28
3262,1310,Retirement,580417.4
3263,1992,Brokerage,407224.33
3264,4446,Brokerage,125932.64
3265,4117,Brokerage,960193.93
3266,1819,Retirement,535087.45
3267,4364,Brokerage,502306.98
3268,337,Retirement,138321.93
3269,2118,Retirement,480044.08
3270,4319,Retirement,602340.52
3271,559,Retirement,23032.78
3272,520,Savings,300599.78
3273,1757,Savings,586911.44
3274,2034,Retirement,661519.95
3275,4913,Brokerage,815048.51
3276,1676,Brokerage,407972.11
3277,1906,Savings,475635.28
3278,3340,Savings,342387.29
3279,2037,Savings,918432.29
3280,2632,Brokerage,511532.52
3281,3282,Retirement,779979.1
3282,180,Savings,360955.87
3283,2281,Retirement,496096.37
3284,2148,Savings,616663.34
3285,3514,Retirement,650635.47
3286,1584,Brokerage,289863.02
3287,232,Brokerage,416974.48
3288,518,Retirement,755849.9
3289,3967,Brokerage,66268.25
3290,4226,Savings,700494.41
3291,4871,Brokerage,573661.34
3292,4478,Brokerage,42789.07
3293,4433,Brokerage,3848.71
3294,3283,Retirement,833494.61
3295,1192,Savings,272227.09
3296,3628,Retirement,414285.77
3297,857,Savings,839894.9
3298,1514,Retirement,626963.51
3299,2172,Brokerage,422762.92
3300,4411,Brokerage,804961.58
3301,2040,Brokerage,975280.56
3302,3243,Brokerage,618926.55
3303,3608,Retirement,930379.48
3304,3123,Brokerage,313037.96
3305,740,Retirement,340944.71
3306,2140,Retirement,803775.71
3307,404,Savings,124992.7
3308,1105,Brokerage,599509.03
3309,1480,Savings,844973.67
3310,3914,Retirement,247150.11
3311,3126,Brokerage,45443.94
3312,929,Savings,475006.35
3313,3461,Brokerage,728469.45
3314,1861,Brokerage,538279.65
3315,4549,Retirement,207934.4
3316,2576,Savings,411378.8
3317,1031,Savings,515153.12
3318,2130,Retirement,373015.99
3319,458,Retirement,486022.62
