security_name,date,closing_price
Google,2017-01-05,1501.43
Apple,2022-01-03,1163.6
Netflix,2019-10-23,1148.78
Apple,2017-10-13,348.68
Google,2015-08-10,104.89
Netflix,2021-11-28,408.0
Netflix,2015-10-19,627.0
Microsoft,2021-11-26,211.26
Microsoft,2015-01-30,1047.7
Amazon,2019-12-05,1540.86
Netflix,2017-08-04,1407.87
Tesla,2021-09-10,408.38
Netflix,2015-09-28,1516.97
Microsoft,2019-03-12,1006.46
Microsoft,2022-10-23,816.71
Apple,2022-07-02,1167.11
Netflix,2018-11-06,1438.09
Netflix,2016-07-01,293.73
Netflix,2022-01-30,928.71
Apple,2014-06-12,1866.04
Tesla,2024-11-07,1182.86
Microsoft,2020-06-09,1744.73
Apple,2019-09-25,1741.94
Tesla,2019-07-02,439.22
Amazon,2015-09-15,265.7
Google,2014-11-08,790.07
Google,2023-05-16,1807.78
Netflix,2020-09-16,1964.93
Netflix,2019-05-12,91.32
Netflix,2018-12-12,375.49
Amazon,2022-04-04,365.01
Google,2015-06-17,216.98
Tesla,2019-12-03,852.23
Microsoft,2018-01-05,445.12
Tesla,2024-08-09,1200.01
Apple,2023-12-17,515.5
Amazon,2019-08-14,1338.62
Microsoft,2016-07-22,1127.36
Apple,2021-01-04,1597.15
Amazon,2018-06-16,336.82
Google,2023-07-30,39.99
Amazon,2017-12-26,1175.31
Amazon,2017-10-19,1406.62
Netflix,2015-07-27,1960.46
Google,2020-09-23,987.13
Apple,2020-07-08,1169.7
Google,2015-02-27,242.17
Google,2022-04-04,432.14
Netflix,2019-02-12,893.55
Google,2015-02-11,1830.7
Netflix,2018-09-02,1215.27
Apple,2024-06-11,1463.35
Tesla,2024-07-24,1422.57
Google,2016-06-12,286.73
Microsoft,2019-01-27,1698.06
Amazon,2021-01-02,150.9
Amazon,2018-12-16,1555.75
Microsoft,2021-07-24,184.52
Google,2015-02-07,689.04
Apple,2016-05-22,1821.41
Tesla,2015-09-16,1125.96
Netflix,2016-06-06,961.43
Microsoft,2017-07-26,676.68
Apple,2024-10-05,1101.2
Apple,2018-03-17,1494.22
Google,2021-03-16,1054.92
Netflix,2021-05-10,1333.88
Google,2017-01-02,901.33
Tesla,2014-08-19,1669.26
Amazon,2015-07-05,1465.07
Microsoft,2021-11-01,669.16
Apple,2023-09-10,1582.37
Microsoft,2016-02-14,77.54
Microsoft,2023-01-11,240.15
Google,2014-11-05,662.38
Netflix,2024-05-08,163.77
Amazon,2015-09-29,1453.95
Microsoft,2024-05-13,1636.51
Google,2017-08-28,519.96
Amazon,2024-10-14,1254.3
Tesla,2018-03-17,1261.82
Apple,2019-09-12,1453.57
Google,2015-03-29,725.81
Microsoft,2020-09-15,1356.78
Tesla,2022-07-07,927.63
Tesla,2024-01-15,957.78
Microsoft,2022-05-25,1421.83
Tesla,2021-01-13,1800.23
Amazon,2016-08-07,451.67
Netflix,2021-10-18,566.88
Amazon,2018-04-14,1789.37
Microsoft,2022-11-20,1887.49
Apple,2016-04-03,1808.11
Amazon,2015-05-15,1932.84
Microsoft,2022-12-13,950.3
Amazon,2022-10-07,1403.83
Netflix,2017-12-12,968.59
Microsoft,2014-10-24,1538.24
Amazon,2019-01-08,1134.39
Apple,2017-09-25,1823.93
Amazon,2016-01-18,104.96
Tesla,2021-12-05,1698.38
Google,2022-11-15,1016.61
Netflix,2021-05-06,1823.65
Amazon,2016-08-19,597.15
Netflix,2014-03-22,1086.12
Apple,2021-03-31,986.11
Tesla,2020-06-02,1553.12
Netflix,2015-11-06,741.48
Netflix,2016-11-07,626.9
Netflix,2020-07-26,1807.57
Amazon,2023-06-15,1852.06
Netflix,2015-10-19,734.82
Tesla,2015-05-30,1258.15
Netflix,2017-04-27,175.15
Google,2022-04-06,1926.11
Netflix,2021-03-07,841.98
Amazon,2021-11-06,295.28
Apple,2018-01-06,1329.41
Google,2015-12-30,814.62
Google,2021-07-29,1899.09
Amazon,2024-10-23,990.36
Tesla,2024-02-02,1127.85
Google,2017-04-20,260.18
Apple,2017-05-06,1423.17
Amazon,2019-04-16,1233.39
Netflix,2024-12-07,1746.16
Amazon,2024-08-14,1359.98
Microsoft,2019-10-19,20.52
Google,2014-08-17,651.86
Google,2017-04-23,1131.29
Microsoft,2024-10-10,865.65
Netflix,2022-05-20,169.53
Apple,2020-02-29,162.04
Netflix,2018-04-18,195.37
Netflix,2021-09-02,1409.99
Amazon,2021-06-04,550.02
Apple,2023-07-22,718.91
Amazon,2019-08-07,1195.29
Tesla,2024-08-31,520.92
Microsoft,2023-10-16,81.73
Google,2014-04-11,177.69
Amazon,2015-10-01,1314.83
Tesla,2018-10-14,1155.54
Microsoft,2023-06-02,680.96
Google,2018-12-29,564.88
Google,2019-12-26,1874.51
Apple,2017-01-16,1211.22
Microsoft,2015-12-10,1128.74
Microsoft,2021-05-28,1947.42
Apple,2021-05-08,1026.67
Tesla,2015-10-20,1336.42
Apple,2016-03-07,1102.95
Tesla,2017-02-08,1883.1
Tesla,2017-08-12,1942.0
Google,2016-02-17,1309.44
Amazon,2020-12-23,1067.48
Microsoft,2023-03-02,848.4
Google,2022-06-20,110.08
Tesla,2023-06-16,16.03
Google,2020-11-18,840.31
Apple,2016-03-23,710.25
Amazon,2016-08-02,1748.02
Apple,2015-01-02,523.27
Apple,2021-05-05,480.3
Amazon,2016-01-16,933.15
Netflix,2019-04-19,1674.13
Tesla,2015-01-29,1962.74
Microsoft,2017-06-26,1597.99
Netflix,2015-07-08,497.59
Microsoft,2021-03-07,1144.59
Apple,2019-02-24,367.44
Netflix,2017-02-24,910.1
Apple,2016-10-18,623.7
Netflix,2014-07-24,503.08
Netflix,2021-02-20,560.4
Netflix,2024-07-11,622.61
Microsoft,2015-04-17,1823.29
Apple,2022-05-06,1375.51
Tesla,2015-09-25,1900.47
Amazon,2015-12-23,411.05
Netflix,2014-05-16,58.15
Netflix,2021-05-25,1551.22
Amazon,2017-06-22,696.7
Google,2014-10-15,547.04
Apple,2018-04-20,1428.96
Microsoft,2014-01-13,1115.47
Apple,2022-05-15,1732.01
Tesla,2024-04-18,1845.79
Apple,2021-01-02,1314.47
Apple,2017-11-08,1753.41
Netflix,2022-09-03,124.95
Netflix,2019-07-23,1857.06
Netflix,2023-07-06,337.34
Google,2018-03-06,1947.46
Microsoft,2023-02-15,637.28
Netflix,2024-05-11,352.49
Amazon,2023-07-10,1898.31
Tesla,2018-03-06,66.17
Tesla,2017-03-14,1453.31
Google,2017-07-09,893.25
Microsoft,2019-01-08,1637.54
Apple,2015-09-27,1015.04
Amazon,2023-06-27,368.01
Apple,2021-07-15,1568.78
Tesla,2020-04-23,922.22
Tesla,2014-04-19,268.79
Google,2018-11-10,533.89
Apple,2017-08-28,1824.96
Apple,2019-12-06,27.1
Amazon,2022-01-29,875.01
Amazon,2015-12-18,1641.41
Tesla,2019-03-17,1107.28
Microsoft,2014-01-21,325.09
Apple,2016-01-15,410.25
Apple,2021-12-29,590.74
Google,2017-12-23,1097.12
Microsoft,2015-12-09,1264.5
Google,2014-07-10,1435.93
Tesla,2021-06-28,104.8
Tesla,2017-08-19,1493.32
Microsoft,2014-08-08,1418.29
Google,2018-08-22,631.13
Netflix,2015-09-08,1742.56
Google,2019-02-21,800.96
Tesla,2021-06-01,793.07
Netflix,2024-04-13,242.25
Google,2016-03-29,1111.56
Amazon,2024-04-21,1177.35
Amazon,2024-05-01,1342.71
Netflix,2016-03-25,1304.36
Tesla,2018-05-06,339.56
Apple,2018-12-30,529.57
Amazon,2014-04-01,634.9
Netflix,2015-08-07,348.5
Apple,2020-08-30,1822.92
Netflix,2024-10-08,1183.2
Google,2022-01-23,663.86
Netflix,2018-04-16,843.71
Amazon,2015-11-20,398.74
Netflix,2016-12-17,1260.41
Amazon,2016-04-19,1756.0
Netflix,2018-08-08,566.26
Microsoft,2023-05-25,362.18
Apple,2021-05-30,1454.25
Google,2018-10-04,1368.87
Tesla,2014-06-08,333.81
Netflix,2024-05-12,321.9
Amazon,2018-03-12,1363.33
Netflix,2024-01-15,1289.39
Netflix,2018-06-04,724.79
Tesla,2016-04-06,515.61
Amazon,2019-09-12,616.68
Amazon,2015-05-23,853.77
Google,2022-01-18,779.14
Netflix,2018-10-30,558.23
Amazon,2017-10-07,420.99
Netflix,2016-09-07,338.66
Google,2014-11-30,740.45
Apple,2018-12-15,1059.72
Amazon,2021-12-23,720.03
Amazon,2021-02-06,1802.4
Google,2017-04-20,1030.29
Netflix,2018-09-03,1655.55
Netflix,2019-12-04,825.75
Netflix,2019-07-06,1821.19
Netflix,2021-12-06,421.64
Amazon,2017-06-09,382.55
Amazon,2023-04-09,878.33
Google,2021-08-11,1826.53
Apple,2018-11-06,1682.47
Apple,2016-03-19,485.55
Microsoft,2015-12-24,1122.49
Amazon,2022-02-25,538.82
Apple,2020-02-14,1966.39
Netflix,2015-01-03,1737.38
Google,2014-09-03,1870.56
Apple,2019-12-03,374.15
Microsoft,2021-02-27,1498.76
Google,2023-03-06,1107.35
Amazon,2024-01-06,816.45
Google,2021-02-22,1080.67
Netflix,2020-10-22,1351.85
Google,2024-11-16,1517.58
Tesla,2022-05-05,1312.67
Amazon,2016-04-02,1038.62
Amazon,2024-10-13,124.69
Netflix,2024-11-10,743.98
Google,2019-04-16,1529.21
Tesla,2024-02-29,962.72
Microsoft,2023-06-26,635.29
Apple,2014-01-09,745.96
Tesla,2020-10-08,1896.85
Netflix,2017-04-19,272.49
Microsoft,2024-05-28,1973.65
Netflix,2018-03-10,1237.59
Apple,2022-05-20,920.33
Netflix,2023-11-02,326.93
Netflix,2020-06-13,1358.51
Google,2018-10-01,1485.45
Microsoft,2020-03-01,1805.17
Apple,2020-11-15,1275.95
Google,2019-03-24,360.73
Tesla,2015-03-24,634.18
Tesla,2016-03-01,137.03
Tesla,2015-05-29,1292.03
Amazon,2016-09-29,65.52
Google,2018-02-28,1670.29
Tesla,2022-09-04,1192.76
Microsoft,2024-01-12,1529.75
Microsoft,2024-01-28,887.7
Apple,2021-08-07,1728.86
Amazon,2014-04-07,1014.49
Microsoft,2024-06-01,821.76
Microsoft,2023-03-31,1759.32
Google,2022-10-07,1090.82
Netflix,2021-10-17,686.77
Tesla,2014-02-22,795.49
Google,2017-04-28,572.21
Amazon,2019-01-01,398.12
Amazon,2018-12-27,18.19
Amazon,2022-12-02,170.18
Netflix,2017-07-14,766.31
Google,2022-01-24,1130.65
Netflix,2015-02-05,493.74
Apple,2016-01-12,1206.24
Google,2024-06-29,1655.19
Amazon,2020-08-10,493.24
Tesla,2024-06-12,1757.22
Microsoft,2019-08-18,356.47
Tesla,2024-07-11,158.12
Amazon,2018-11-28,1444.03
Google,2015-06-17,807.55
Google,2017-03-19,1787.31
Netflix,2016-03-07,983.4
Amazon,2021-07-13,93.72
Google,2018-02-01,1615.89
Tesla,2014-11-05,738.2
Google,2024-04-11,1673.24
Apple,2017-08-16,1361.8
Amazon,2018-01-08,349.82
Netflix,2020-11-05,1856.53
Google,2015-04-10,545.97
Microsoft,2015-08-13,1940.97
Microsoft,2019-02-19,878.06
Tesla,2022-01-19,785.76
Tesla,2024-05-15,808.43
Netflix,2023-12-26,329.18
Google,2019-01-02,1051.04
Google,2019-09-25,1465.42
Netflix,2024-02-19,275.63
Amazon,2019-11-02,1007.44
Amazon,2019-09-17,913.39
Tesla,2024-03-03,719.47
Amazon,2018-05-21,142.05
Netflix,2014-07-19,1370.3
Google,2022-09-07,700.44
Amazon,2018-10-02,328.1
Microsoft,2015-12-18,908.59
Microsoft,2022-12-10,491.37
Microsoft,2015-06-07,1613.53
Amazon,2014-04-14,387.65
Tesla,2022-06-25,1407.73
Tesla,2014-01-06,762.37
Apple,2014-04-30,1090.19
Microsoft,2015-11-09,1242.74
Tesla,2017-04-17,754.62
Tesla,2015-11-28,1559.46
Amazon,2017-02-09,1125.79
Apple,2020-10-31,429.83
Microsoft,2014-12-08,1456.23
Tesla,2022-02-06,1593.14
Apple,2017-06-05,1665.32
Tesla,2018-11-17,1369.51
Microsoft,2018-06-01,1157.79
Amazon,2018-02-09,1068.16
Google,2016-02-07,1588.18
Google,2024-11-17,914.57
Microsoft,2024-11-16,1911.19
Tesla,2016-08-21,875.61
Tesla,2015-05-28,1577.16
Google,2015-07-11,1741.33
Netflix,2019-08-08,1738.17
Tesla,2020-06-29,1937.1
Microsoft,2022-10-25,311.54
Apple,2021-03-25,1038.48
Apple,2022-07-19,1671.45
Tesla,2017-11-09,76.88
Netflix,2023-06-29,1124.65
Google,2019-05-03,998.49
Apple,2024-04-15,1474.93
Apple,2014-07-12,452.18
Netflix,2024-02-20,1770.1
Tesla,2015-05-04,1071.11
Amazon,2020-01-29,251.05
Microsoft,2023-07-27,1184.59
Microsoft,2015-06-19,1286.22
Google,2021-05-25,1888.45
Netflix,2014-03-20,957.59
Google,2021-04-21,1160.85
Amazon,2017-05-09,934.52
Tesla,2021-01-29,118.83
Apple,2014-02-19,319.97
Amazon,2021-07-21,1958.63
Netflix,2021-10-20,1515.81
Microsoft,2021-12-28,1680.13
Tesla,2017-10-31,1525.24
Tesla,2018-10-21,1788.4
Netflix,2023-05-11,1713.72
Netflix,2016-11-22,984.67
Tesla,2016-11-27,1672.45
Amazon,2015-10-26,326.26
Google,2024-09-06,1654.26
Amazon,2019-03-25,1977.68
Apple,2020-11-07,210.74
Amazon,2022-04-13,1049.57
Microsoft,2014-06-13,1140.02
Tesla,2018-12-13,1915.56
Amazon,2019-11-28,417.3
Amazon,2018-05-03,1356.67
Microsoft,2024-10-29,1270.14
Google,2019-03-20,619.24
Amazon,2018-06-13,69.57
Tesla,2014-10-13,1703.15
Apple,2023-01-21,153.3
Netflix,2018-06-13,552.08
Microsoft,2023-01-24,799.19
Netflix,2020-01-12,204.48
Apple,2021-09-20,1645.35
Microsoft,2022-03-12,771.76
Netflix,2024-12-23,68.04
Tesla,2024-11-11,1774.83
Amazon,2023-07-07,925.71
Microsoft,2016-11-06,630.59
Google,2020-11-22,553.87
Microsoft,2017-03-12,1529.96
Tesla,2019-06-30,289.17
Google,2017-12-06,1339.77
Tesla,2015-07-12,1610.23
Tesla,2020-07-13,1621.48
Apple,2016-03-22,282.83
Microsoft,2018-10-01,586.76
Tesla,2014-06-23,1358.79
Amazon,2021-06-27,265.72
Apple,2018-01-13,402.69
Tesla,2020-03-05,1182.36
Microsoft,2020-11-10,360.55
Microsoft,2014-08-28,1782.9
Netflix,2020-11-26,1580.1
Netflix,2020-01-08,339.35
Apple,2023-09-22,1389.36
Microsoft,2022-05-31,445.73
Amazon,2016-11-14,1538.02
Amazon,2023-05-02,1197.18
Apple,2022-09-20,426.6
Microsoft,2022-08-11,865.13
Microsoft,2019-10-23,501.05
Microsoft,2024-02-22,1533.84
Google,2021-10-05,1041.24
Apple,2017-10-05,589.58
Netflix,2023-05-24,43.03
Microsoft,2021-01-21,1166.61
Microsoft,2022-08-06,755.88
Amazon,2017-07-08,909.28
Tesla,2018-05-29,334.57
Amazon,2020-02-01,1746.99
Apple,2018-09-18,1986.14
Google,2022-12-22,532.92
Google,2016-11-19,1817.26
Microsoft,2021-07-27,118.13
Netflix,2016-12-11,693.57
Apple,2015-02-08,777.14
Amazon,2016-09-25,1931.92
Google,2020-04-13,894.93
Amazon,2016-07-25,475.22
Google,2022-04-01,1726.56
Amazon,2021-12-14,1007.36
Netflix,2014-06-02,1318.82
Tesla,2014-02-18,1670.36
Apple,2017-10-08,1160.31
Netflix,2024-08-04,505.13
Netflix,2023-05-09,1537.73
Netflix,2014-10-12,895.43
Microsoft,2014-09-14,1445.04
Amazon,2015-05-19,172.85
Tesla,2020-11-16,1495.88
Google,2016-08-15,1796.43
Microsoft,2016-04-04,150.48
Google,2019-10-09,764.56
Microsoft,2017-05-07,1900.44
Amazon,2019-08-28,1706.38
Netflix,2017-07-26,1159.89
Tesla,2014-08-22,432.41
Netflix,2017-09-16,1643.53
Tesla,2020-03-05,790.78
Microsoft,2018-07-03,22.83
Amazon,2020-02-28,1670.1
Apple,2024-10-27,1880.61
Google,2021-11-23,724.9
Netflix,2023-10-20,1232.88
Apple,2024-10-30,1084.76
Netflix,2019-02-02,222.13
Google,2023-11-13,1633.61
Tesla,2018-11-16,680.88
Netflix,2016-07-11,1161.93
Tesla,2018-12-03,233.2
Apple,2016-03-17,1369.02
Google,2016-09-07,1963.59
Microsoft,2019-06-14,653.26
Netflix,2023-03-23,63.76
Tesla,2022-08-15,1668.97
Tesla,2021-08-08,454.3
Apple,2016-03-14,1198.07
Microsoft,2016-04-11,1645.87
Amazon,2021-06-08,1229.77
Netflix,2019-05-21,217.64
Apple,2018-06-13,1184.71
Microsoft,2014-06-21,1653.0
Microsoft,2023-03-05,1919.36
Tesla,2021-06-07,315.79
Tesla,2014-11-08,416.22
Google,2023-03-22,1334.21
Amazon,2019-01-12,83.77
Apple,2023-09-24,1870.92
Apple,2016-10-09,346.27
Amazon,2019-10-16,303.64
Amazon,2015-12-24,735.24
Amazon,2019-04-29,385.06
Microsoft,2023-02-18,1841.42
Netflix,2024-05-15,619.64
Amazon,2023-05-31,922.98
Google,2014-04-19,1583.88
Amazon,2020-06-09,1991.78
Apple,2016-07-13,151.07
Google,2017-03-24,1659.38
Microsoft,2023-03-23,1920.86
Apple,2019-01-03,1464.67
Apple,2023-04-02,147.76
Google,2017-10-20,1671.81
Google,2015-10-31,199.3
Tesla,2017-06-11,1588.37
Tesla,2017-02-05,1878.34
Google,2015-05-07,860.61
Google,2021-01-17,105.62
Amazon,2014-09-02,1386.93
Microsoft,2022-08-29,1852.83
Google,2016-09-29,128.45
Netflix,2021-08-29,1802.74
Apple,2020-02-21,660.39
Google,2021-02-01,1930.69
Google,2023-07-24,408.82
Apple,2015-05-26,537.61
Netflix,2017-07-17,817.93
Tesla,2020-03-16,1261.64
Google,2015-09-12,437.62
Tesla,2024-04-01,1531.75
Netflix,2014-05-30,615.97
Google,2020-10-31,578.6
Apple,2024-06-02,1119.99
Tesla,2017-12-27,92.44
Amazon,2014-07-27,1602.39
Google,2021-12-04,419.31
Google,2022-04-08,1770.72
Google,2022-08-07,1568.36
Microsoft,2024-07-05,1716.75
Microsoft,2014-03-08,34.98
Apple,2019-12-23,93.99
Apple,2021-08-20,691.34
Google,2014-07-11,1421.53
Amazon,2016-01-15,1665.78
Google,2016-03-03,881.08
Amazon,2022-04-07,1027.96
Tesla,2014-01-11,897.3
Apple,2022-08-21,138.86
Google,2022-08-19,427.62
Microsoft,2015-02-20,1221.04
Apple,2022-05-23,554.67
Netflix,2023-09-28,1378.09
Apple,2020-11-17,1473.63
Tesla,2018-05-28,1437.92
Google,2015-03-15,826.23
Tesla,2024-02-22,1907.83
Microsoft,2016-02-19,1347.94
Tesla,2014-11-04,1521.36
Google,2023-04-13,1026.16
Google,2019-06-01,1696.03
Microsoft,2015-12-11,1507.6
Amazon,2019-01-04,1150.46
Apple,2014-09-20,805.62
Google,2021-07-02,193.56
Google,2014-05-13,712.74
Google,2015-07-26,1632.76
Netflix,2020-04-21,909.13
Apple,2024-11-20,1426.59
Apple,2014-07-23,1053.35
Microsoft,2017-01-20,154.14
Netflix,2022-09-19,173.84
Netflix,2018-02-03,1104.13
Apple,2019-11-30,1368.47
Google,2021-09-27,1817.35
Google,2015-07-23,613.96
Amazon,2014-02-22,1983.85
Netflix,2014-03-06,1079.83
Google,2015-06-09,1310.62
Amazon,2021-08-07,571.43
Netflix,2022-07-06,564.51
Netflix,2022-02-21,1655.29
Microsoft,2016-07-18,667.33
Google,2016-09-02,1419.13
Microsoft,2021-09-23,1818.38
Google,2017-03-02,1790.35
Tesla,2023-05-30,1515.66
Microsoft,2024-04-16,1094.02
Tesla,2024-02-11,1968.79
Apple,2023-03-20,35.13
Tesla,2021-12-29,1405.12
Netflix,2017-12-27,85.3
Google,2019-12-18,816.14
Amazon,2015-12-29,1146.86
Google,2023-11-28,1447.76
Netflix,2024-07-25,1883.58
Netflix,2022-01-04,1821.21
Google,2021-12-28,1747.62
Apple,2018-08-09,663.01
Apple,2021-09-29,348.55
Tesla,2017-07-03,903.5
Amazon,2022-04-26,1769.6
Amazon,2023-09-20,1668.12
Microsoft,2015-11-04,492.61
Apple,2019-03-11,1094.19
Tesla,2023-08-02,792.68
Apple,2016-04-11,1679.35
Amazon,2014-04-01,848.57
Apple,2016-10-30,1724.77
Netflix,2022-01-22,416.61
Google,2017-12-22,242.8
Netflix,2017-02-28,1969.2
Amazon,2017-03-17,648.1
Google,2024-03-14,358.39
Amazon,2016-08-22,1082.29
Microsoft,2018-03-01,1748.5
Amazon,2024-01-18,1834.43
Amazon,2019-02-20,790.06
Google,2020-09-08,495.89
Amazon,2024-12-15,209.87
Microsoft,2018-02-16,672.67
Microsoft,2014-01-20,330.91
Apple,2023-02-11,1021.72
Microsoft,2017-05-02,1768.3
Netflix,2022-09-09,1480.59
Google,2020-07-26,53.73
Amazon,2015-03-24,932.69
Google,2018-04-18,1714.68
Google,2016-10-04,1856.93
Amazon,2024-02-08,1082.81
Apple,2014-03-17,113.9
Tesla,2015-01-01,145.6
Microsoft,2023-04-17,1507.1
Microsoft,2015-09-18,471.62
Microsoft,2020-11-01,1370.81
Tesla,2019-04-14,1232.22
Apple,2021-06-25,1262.7
Apple,2022-09-30,1616.14
Apple,2020-06-05,1870.41
Netflix,2014-04-13,1645.72
Apple,2018-08-16,271.36
Amazon,2020-02-13,500.22
Apple,2020-01-28,184.63
Apple,2017-09-08,1138.37
Netflix,2019-07-25,219.07
Amazon,2018-02-04,1390.87
Netflix,2014-03-23,1312.24
Microsoft,2016-09-27,570.5
Tesla,2018-06-11,1636.07
Apple,2017-06-30,1628.92
Amazon,2016-11-06,603.05
Tesla,2018-07-27,663.88
Microsoft,2017-01-23,1481.57
Netflix,2023-12-09,1161.64
Amazon,2019-06-05,1961.3
Netflix,2023-02-18,706.09
Amazon,2015-06-16,1136.64
Tesla,2021-11-23,369.43
Apple,2019-06-03,1059.51
Netflix,2024-02-28,1311.44
Apple,2022-03-04,618.99
Microsoft,2019-02-19,1264.98
Apple,2020-03-19,1300.3
Google,2020-02-18,1509.37
Tesla,2018-02-20,277.4
Google,2022-11-24,1128.55
Netflix,2017-11-06,467.29
Tesla,2018-02-19,671.48
Microsoft,2024-03-05,225.98
Microsoft,2014-01-09,672.16
Apple,2023-07-05,377.96
Amazon,2022-12-26,469.24
Amazon,2022-06-18,631.32
Amazon,2024-09-15,1278.96
Google,2022-01-09,627.2
Netflix,2017-05-10,1287.76
Microsoft,2015-12-13,1592.79
Apple,2018-12-04,1280.39
Tesla,2016-01-15,611.29
Tesla,2017-03-01,303.06
Tesla,2018-09-09,322.08
Google,2024-02-17,1059.29
Apple,2014-11-18,695.93
Microsoft,2018-10-30,1054.42
Apple,2016-03-27,291.11
Tesla,2019-02-01,1269.64
Amazon,2024-05-07,492.6
Netflix,2022-05-07,94.38
Tesla,2018-11-13,546.47
Tesla,2018-02-02,367.68
Amazon,2014-04-16,983.3
Apple,2021-08-22,1874.61
Microsoft,2022-01-31,1309.9
Tesla,2014-11-24,509.69
Microsoft,2023-02-06,1970.59
Netflix,2021-07-22,1720.24
Amazon,2016-02-14,440.56
Google,2020-05-05,303.64
Netflix,2020-03-25,1426.09
Tesla,2024-03-29,1318.25
Apple,2024-06-23,1997.26
Google,2019-01-24,283.07
Netflix,2017-11-30,521.58
Microsoft,2023-02-15,184.23
Google,2017-09-18,527.31
Netflix,2022-12-22,978.33
Microsoft,2019-04-29,841.19
Amazon,2024-12-25,1776.02
Netflix,2024-01-13,125.84
Netflix,2014-06-13,1874.86
Microsoft,2014-12-01,1162.89
Netflix,2023-06-06,1891.27
Amazon,2020-12-25,1917.43
Amazon,2015-03-28,1044.6
Microsoft,2015-07-27,225.83
Netflix,2019-07-03,1599.82
Tesla,2015-03-08,503.09
Tesla,2020-12-31,1385.96
Google,2018-12-12,1099.34
Amazon,2019-07-17,1160.13
Tesla,2016-03-19,586.51
Microsoft,2014-06-25,378.78
Apple,2022-09-02,1754.38
Amazon,2017-04-15,1385.05
Apple,2019-10-07,829.44
Google,2023-08-24,735.22
Tesla,2024-10-03,207.67
Microsoft,2014-03-20,1088.73
Apple,2022-12-01,1607.5
Tesla,2022-04-09,704.76
Apple,2024-07-05,1493.98
Netflix,2022-10-15,1280.22
Tesla,2020-04-07,350.99
Tesla,2014-11-12,754.42
Amazon,2016-09-01,1432.06
Tesla,2015-03-22,382.93
Apple,2016-01-06,1045.52
Tesla,2014-10-25,341.37
Amazon,2024-04-05,862.34
Microsoft,2014-09-17,384.34
Netflix,2023-10-07,744.46
Google,2023-08-20,993.03
Microsoft,2018-02-11,860.46
Amazon,2024-05-28,1789.27
Amazon,2016-04-14,1264.35
Microsoft,2016-04-04,1954.76
Amazon,2019-03-27,489.1
Apple,2020-10-06,1157.74
Amazon,2017-06-02,745.76
Netflix,2018-07-09,1759.18
Apple,2014-03-11,935.03
Apple,2014-10-12,150.72
Amazon,2014-12-11,921.4
Google,2020-07-13,540.65
Microsoft,2014-08-17,179.63
Tesla,2024-01-12,423.35
Google,2019-03-04,733.77
Netflix,2017-07-03,576.65
Apple,2021-03-04,345.11
Netflix,2017-06-18,1114.55
Google,2016-05-12,1818.12
Google,2019-05-31,1568.31
Google,2016-02-27,1630.27
Google,2023-05-30,1737.74
Microsoft,2014-01-16,1326.76
Netflix,2024-06-11,1840.82
Netflix,2018-08-21,1663.65
Amazon,2024-03-06,1564.63
Netflix,2023-03-28,1779.55
Apple,2016-07-30,36.15
Microsoft,2017-04-20,1313.54
Google,2022-05-26,355.07
Netflix,2017-05-28,403.24
Tesla,2018-11-18,1307.53
Amazon,2016-11-30,550.75
Apple,2022-03-13,1259.37
Apple,2021-12-05,711.7
Tesla,2020-12-06,1760.22
Apple,2016-11-19,816.7
Apple,2022-03-08,1068.23
Amazon,2014-11-23,75.91
Apple,2022-06-22,1769.84
Tesla,2020-07-19,562.81
Google,2021-12-30,145.1
Netflix,2022-01-12,721.95
Microsoft,2024-08-29,490.42
Microsoft,2019-01-24,1838.07
Netflix,2016-11-07,1757.35
Amazon,2021-06-04,426.98
Tesla,2022-10-09,962.81
Tesla,2018-06-20,458.04
Netflix,2022-11-13,1829.38
Netflix,2022-06-18,164.69
Netflix,2016-01-07,414.92
Netflix,2018-05-11,1253.97
Netflix,2023-05-30,1260.58
Microsoft,2021-11-09,987.76
